auto_id,auto_brand,auto_model,auto_year,auto_value,id_cliente,city
2003Re21293,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2003,15000,26042,SAO PAULO
2004Re26272,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2004,15000,27374,SAO PAULO
2004Re29319,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2004,15000,29354,SAO PAULO
2004Re31252,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2004,14000,31189,SAO PAULO
2004Re34218,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2004,15500,34306,SAO PAULO
2004Re722,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2004,12000,34483,SAO PAULO
2005Re13020,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2005,17000,35441,SAO PAULO
2005Re18139,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2005,14000,35803,SAO PAULO
2005Re5840,Renault,Clio Sedan RN/ Expression 1.6 16V 4p,2005,15700,5717,SAO VICENTE
2002Re11137,Renault,Clio Tech Run 1.0 16v 70cv 5p,2002,10000,6244,SOROCABA
2003Re24953,Renault,Clio Tech Run 1.0 16v 70cv 5p,2003,13000,33102,SUZANO
2003Re25323,Renault,Clio Tech Run 1.0 16v 70cv 5p,2003,16000,26239,TANGUA
2003Re565,Renault,Clio Tech Run 1.0 16v 70cv 5p,2003,13500,27646,TRES CORACÕES
1998Me32479,Mercedes-Benz,CLK-320 Elegance,1998,25000,22966,UBERABA
2016Me11359,Mercedes-Benz,CLS-400 3.5 V6 Bi-Turbo 333cv Aut.,2016,341500,19847,UBERLANDIA
2009Me22537,Mercedes-Benz,CLS-500 V8 24V,2009,100000,18874,UNIAO DA VITORIA
2014GM12268,GM - Chevrolet,COBALT ADVANTAGE 1.4 MPFI 8V F.Power 4p,2014,40000,35921,VITORIA DE SANTO ANTAO
2014GM4600,GM - Chevrolet,COBALT ADVANTAGE 1.4 MPFI 8V F.Power 4p,2014,50000,12733,NOVA MAMORE
2014GM6334,GM - Chevrolet,COBALT ADVANTAGE 1.4 MPFI 8V F.Power 4p,2014,15000,25791,ITAPETININGA
2014GM15445,GM - Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2014,50000,19467,SANTO ANTONIO DO LEVERGER
2014GM4551,GM - Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2014,35000,34664,BOA VISTA
2015GM2568,GM - Chevrolet,COBALT Graphite 1.8 8V Econo.Flex 4p Aut,2015,50000,24642,SANTO ANDRE
2015GM5449,GM - Chevrolet,COBALT Graphite 1.8 8V Econo.Flex 4p Aut,2015,45000,26541,OSASCO
2011GM23620,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2011,17000,27866,ARARAQUARA
2011GM33507,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2011,40000,26682,CIANORTE
2012GM1431,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,310000,5844,ITANHAEM
2012GM18681,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,30000,2283,MARINGA
2012GM20219,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,30000,10082,MARINGA
2012GM27052,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,40000,12805,MARINGA
2012GM29514,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,31000,30815,MOGI DAS CRUZES
2012GM32160,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,30000,6720,NOVA FRIBURGO
2012GM32569,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,32000,33790,SAO PAULO
2012GM4841,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,37000,35540,SAO PAULO
2012GM7261,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,18000,15682,TAUBATE
2012GM8899,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2012,34000,13821,LUIS EDUARDO MAGALHAES
2013GM11631,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2013,34000,23894,AURIFLAMA
2013GM23951,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2013,38000,29745,BELO HORIZONTE
2013GM31188,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2013,32000,1367,SAO PAULO
2013GM9992,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2013,32440,29808,BOA VISTA
2015GM10925,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2015,20000,31942,SAO PAULO
2015GM15975,GM - Chevrolet,COBALT LS 1.4 8V FlexPower 4p,2015,45000,19271,CASIMIRO DE ABREU
2012GM10526,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,30000,27676,GRAMADO
2012GM10747,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,30000,32305,GRAMADO
2012GM11468,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,30000,31728,AGUA BOA
2012GM13032,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,34000,19199,AGUAI
2012GM14840,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,28000,22372,ARIQUEMES
2012GM16215,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,32000,1039,BELO HORIZONTE
2012GM18036,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,27000,35644,CASA BRANCA
2012GM22349,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,32000,9190,DUQUE DE CAXIAS
2012GM25614,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,30000,33052,FORTALEZA
2012GM26289,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,33000,3779,FRANCA
2012GM30478,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,37000,12988,GOIOERE
2012GM30484,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,35000,20008,GUARARA
2012GM32126,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,33000,28160,HORTOLANDIA
2012GM5774,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,30000,1239,IBATE
2012GM7103,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,33000,2270,ITAJAI
2012GM9106,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2012,35000,30743,ITU
2013GM16096,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2013,33000,28197,JARAGUA DO SUL
2013GM16517,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2013,30000,8400,JOINVILLE
2013GM18463,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2013,45000,15086,JOINVILLE
2013GM25207,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2013,35000,19485,LOANDA
2013GM30829,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2013,40000,27018,MAGE
2013GM34542,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2013,35000,26213,MARACANAÚ
2014GM11768,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2014,37000,35607,MONTE MOR
2014GM13269,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2014,40000,31828,NOVO HAMBURGO
2014GM19992,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2014,40000,23949,OURINHOS
2014GM28096,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2014,42900,18161,PALHANO
2014GM33630,GM - Chevrolet,COBALT LT 1.4 8V FlexPower 4p,2014,62000,5564,PANAMBI
2013GM10404,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2013,42000,32132,PATO BRANCO
2013GM11910,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2013,39000,27467,PIRACICABA
2013GM3171,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2013,35000,31281,PIRACICABA
2013GM33595,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2013,45000,11144,PONTAL DO PARANA
2013GM584,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2013,36100,24136,PORTO FERREIRA
2014GM10698,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2014,39000,28948,RIO DE JANEIRO
2014GM24574,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2014,42000,33680,RIO DE JANEIRO
2015GM25800,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015,44000,20050,SALVADOR
2013GM10575,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013,35000,21608,SALVADOR
2013GM11567,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013,34000,34861,SANTAREM
2013GM13503,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013,34000,21176,SANTO ANDRE
2013GM18311,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013,39000,24107,SAO BERNARDO DO CAMPO
2013GM25641,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013,36000,27233,SAO CAETANO DO SUL
2013GM4442,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013,35000,32022,SAO JOSE DOS CAMPOS
2013GM9192,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013,37000,18147,SAO PAULO
2014GM14292,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2014,37000,20191,SAO PAULO
2014GM21321,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2014,35000,29601,SAO PAULO
2014GM28523,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2014,45000,29894,SAO PAULO
2014GM3131,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2014,30000,30745,SAO PAULO
2015GM29979,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015,40000,30793,SAO PAULO
2015GM6400,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015,46000,33336,SOROCABA
2012GM11052,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,24000,30444,TABOAO DA SERRA
2012GM1400,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,35000,20131,TRES RIOS
2012GM18201,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,30000,7296,UBATUBA
2012GM18544,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,35000,13017,UBATUBA
2012GM19156,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,30000,29332,ANANINDEUA
2012GM20669,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,32000,32858,SUZANO
2012GM21151,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,32000,34882,SUZANO
2012GM23409,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,33000,24029,CATANDUVA
2012GM24100,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,33000,30754,MOGI GUACU
2012GM26943,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,32000,3257,UNIAO DA VITORIA
2012GM29216,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,32000,20768,CAMBORIÚ
2012GM30541,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,37000,3058,CAMPINAS
2012GM33511,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,35000,30722,CAMPO BOM
2012GM34075,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,35000,31438,CAMPO BOM
2012GM34605,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,33000,32686,MANAUS
2012GM34663,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,34000,23470,VARGEM GRANDE PAULISTA
2012GM6000,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,34000,25933,ITUPORANGA
2012GM6584,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,35000,26391,SOROCABA
2012GM7356,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,35000,25729,ARARAS
2012GM9913,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012,33000,34427,FRANCA
2013GM12319,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,35000,21120,MANAUS
2013GM13021,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,34000,29287,MANAUS
2013GM14402,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,35000,27303,PAULICEIA
2013GM16940,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,35000,24713,SAO PAULO
2013GM18934,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,35000,35784,SAO PAULO
2013GM21363,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,35126,35980,VARZEA GRANDE
2013GM21536,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,35120,31369,SAO JOSE DOS PINHAIS
2013GM6058,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,45500,23777,ANAPOLIS
2013GM7644,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,35000,22208,VILA VELHA
2013GM8490,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2013,34616,7162,GOVERNADOR VALADARES
2014GM13876,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,50000,3855,BRASILIA
2014GM15757,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,37850,6238,CURITIBA
2014GM16681,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,40000,11352,CURITIBA
2014GM17084,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,35000,30393,SETE LAGOAS
2014GM19974,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,54000,23450,ABAIARA
2014GM23911,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,46000,20128,ALFREDO VASCONCELOS
2014GM2769,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,46000,9550,ARACATUBA
2014GM31908,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,40000,34992,ARAUCARIA
2014GM349,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,40000,35056,ARAXA
2014GM5226,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2014,36800,1530,BALNEARIO CAMBORIU
2015GM10796,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,45000,2915,BARRA MANSA
2015GM14558,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,45000,19236,BARRA MANSA
2015GM16629,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,35000,22217,BELFORD ROXO
2015GM20918,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,50000,21715,BIRIGÜI
2015GM29434,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,45000,5971,BLUMENAU
2015GM54,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,40000,30376,BLUMENAU
2015GM7260,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,46000,19458,BRASILIA
2015GM9139,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,50000,11969,BRASILIA
2015GM9286,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,43000,21336,BRASILIA
2015GM9832,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2015,42000,30027,CABREÚVA
2013GM20604,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2013,40000,30385,CAMPINAS
2013GM22964,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2013,39000,36021,CAMPOS DOS GOYTACAZES
2013GM31144,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2013,40000,21253,CAMPOS NOVOS
2013GM3820,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2013,53000,21088,CANELINHA
2013GM7590,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2013,41610,32269,CANOAS
2014GM27135,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2014,41000,34746,CAPITOLIO
2014GM32858,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2014,50000,30615,CARAPICUIBA
2014GM33117,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2014,58000,33280,CHAPECO
2014GM8698,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2014,40000,31837,CONSELHEIRO LAFAIETE
2015GM12002,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2015,50000,23795,CORDEIROPOLIS
2015GM14433,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2015,50000,24659,COXIM
2015GM20306,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2015,40000,29818,CURITIBA
2015GM29266,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2015,47000,31650,CURITIBA
2015GM3873,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2015,57000,14599,FAZENDA RIO GRANDE
2015GM9116,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2015,46179,8810,FOZ DO IGUACU
2016GM17198,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2016,92000,9712,GOIANIA
2016GM4437,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,2016,64000,31871,GOIANIA
2013GM11076,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,35000,18515,GUARULHOS
2013GM12868,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,60000,30616,GUARULHOS
2013GM14015,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,39000,31024,GUARULHOS
2013GM15584,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,38500,31342,IBIRITE
2013GM1682,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,35000,8355,ILHA SOLTEIRA
2013GM24643,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,34900,15861,ITA
2013GM27895,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,35000,24423,ITAJAI
2013GM9998,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013,35893,34143,ITAJAI
2014GM1069,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2014,42000,26578,JARAGUA DO SUL
2014GM31540,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2014,43000,34795,JUIZ DE FORA
2014GM33773,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2014,51000,11913,LINHARES
2014GM5067,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2014,40000,21260,MANAUS
2014GM6747,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2014,35000,31048,MANAUS
2015GM4644,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015,45000,34295,MANAUS
2015GM7585,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015,60000,34158,MESQUITA
2012Je11434,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2012,65000,19130,MORRO AGUDO
2012Je2709,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2012,55000,28132,NOVA LIMA
2012Je32006,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2012,61821,34616,NOVA MUTUM
2012Je32031,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2012,60000,2469,OSASCO
2012Je9579,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2012,58018,33047,OSASCO
2013Je18899,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2013,68000,5258,PALMEIRANDIA
2013Je21159,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2013,60000,29586,PARA DE MINAS
2013Je32801,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2013,87000,25467,PARAIBA DO SUL
2013Je9119,Jeep,COMPASS SPORT 2.0 16V 156cv 5p,2013,70000,34492,PAULINIA
2015MI19347,MINI,COOPER CABRIO S 1.6 Aut.,2015,160000,30334,PIRAJUI
2011MI28316,MINI,COOPER Countryman S ALL4 1.6 Aut.,2011,84000,27477,PIRANGI
2013MI21440,MINI,COOPER John Works 1.6 Aut.,2013,70000,24706,PORTO SEGURO
2011MI7463,MINI,COOPER S 1.6 Aut.,2011,60000,35361,PRAIA GRANDE
2013MI157,MINI,COOPER S 1.6 Aut.,2013,76000,25578,RECIFE
1985Fo18,Ford,Corcel II L,1985,15000,31812,RIO DE JANEIRO
1985Fo25729,Ford,Corcel II L,1985,6000,35869,RIO DE JANEIRO
1985Fo26159,Ford,Corcel II L,1985,6000,27400,SANTA BARBARA D'OESTE
1985Fo30810,Ford,Corcel II L,1985,10000,20479,SAO BERNARDO DO CAMPO
1986Fo10,Ford,Corcel II L,1986,10000,16285,SAO GONCALO
2000Se1605,Seat,Cordoba 1.6L,2000,7000,30271,SAO GONCALO
2000Se16470,Seat,Cordoba 1.6L,2000,9200,29501,SAO JOAO BATISTA
2000Se27336,Seat,Cordoba 1.6L,2000,10000,2994,SAO JOAO DE MERITI
1995Se18361,Seat,Cordoba SXE 1.8 / GLX 1.8 4p,1995,8000,24579,SAO JOSE DOS CAMPOS
1995Se27521,Seat,Cordoba SXE 1.8 / GLX 1.8 4p,1995,7000,31633,SAO LUIS
1997Se29678,Seat,Cordoba SXE 1.8 / GLX 1.8 4p,1997,11000,21885,SAO PAULO
2012To4666,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2012,51800,24972,SAO PAULO
2014To15047,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2014,30000,7367,SAO PAULO
2015To20395,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2015,100000,9689,SAO PAULO
2015To22921,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2015,45000,10697,SAO PAULO
2015To28066,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2015,75000,14286,SAO PAULO
1995To32043,Toyota,Corolla DX/ SW DX 1.6 16V,1995,11000,15716,SAO PAULO
2005To12382,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,24895,16610,SAO PAULO
2005To18072,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,25000,20795,SAO PAULO
2005To22467,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,22000,22434,SAO PAULO
2005To25086,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,25000,22845,SAO PAULO
2005To26118,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,25000,25246,SAO PAULO
2005To32827,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,28000,28309,SAO PAULO
2005To6701,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,25000,32441,SAO PAULO
2005To8147,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,25000,35333,SAO PAULO
2005To9429,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2005,23000,35523,SAO PAULO
2006To13479,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2006,26000,31794,SAO VICENTE
2006To21847,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2006,26000,26322,SERTAOZINHO
2006To25806,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2006,26000,22107,SIMÕES FILHO
2006To30595,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2006,29000,23508,SIMÕES FILHO
2006To33898,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2006,27000,29606,SOROCABA
2006To8974,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2006,20000,34212,SOROCABA
2008To10658,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2008,30000,20910,TEOFILO OTONI
2008To12840,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2008,30772,21538,TEOFILO OTONI
2008To13447,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2008,32000,21564,TEOFILO OTONI
2008To13985,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2008,28000,23166,TRES CORACÕES
2008To22587,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2008,29000,27316,TRES CORACÕES
2008To26039,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2008,32000,21848,TRINDADE
2008To31335,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2008,33000,28949,VALINHOS
2005To1134,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2005,20000,31321,VALINHOS
2005To16308,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2005,24000,20473,SANTAREM
2006To23757,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2006,20000,20755,BRASILIA
2006To27420,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2006,27000,22399,RIBEIRAO PRETO
2006To32190,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2006,29000,2575,RIO DE JANEIRO
2007To30583,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2007,30000,11539,RIO DE JANEIRO
2008To12595,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2008,20000,1366,SAO JOAO DE MERITI
2008To6888,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2008,28000,32599,SANTA BARBARA DOESTE
2008To8167,Toyota,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2008,28000,25350,BICAS
2007To19367,Toyota,Corolla Fielder SW S  1.8 16V 136cv Aut,2007,21000,33188,MOCOCA
2007To23714,Toyota,Corolla Fielder SW S  1.8 16V 136cv Aut,2007,28000,31991,SAO PAULO
2007To28702,Toyota,Corolla Fielder SW S  1.8 16V 136cv Aut,2007,31000,21735,SORRISO
2007To7052,Toyota,Corolla Fielder SW S  1.8 16V 136cv Aut,2007,24000,30999,APARECIDA DE GOIANIA
2008To201,Toyota,Corolla Fielder SW SE-G 1.8 Flex 16V Aut,2008,10000,24929,BARREIRAS
1999To23461,Toyota,Corolla GLi 1.6 16V,1999,12000,31144,CACADOR
2010To10812,Toyota,Corolla GLi 1.8 Flex 16V  Aut.,2010,42000,30779,COLINAS
